osm_type,osm_id,amenity,name,cuisine,website,check_date,created_by,changing_table,changing_table:adult,entrance:kerb:height,entrance:ramp,entrance:step_count,entrance:width,phone,wheelchair:turning_circle,addr:housenumber,addr:postcode,addr:street,diet:vegetarian,email,opening_hours,addr:city,addr:country,brand,brand:wikidata,brand:wikipedia,toilets:wheelchair,contact:email,contact:phone,contact:website,addr:unit,internet_access,level,fixme,outdoor_seating,indoor_seating,alt_name,internet_access:fee,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,wheelchair,toilets:wheelchair:door_width,toilets:wheelchair:level,takeaway,check_date:diet:vegetarian,check_date:opening_hours,toilets:wheelchair:space_side,operator,OnroerendErfgoed:criteria,fax,heritage,heritage:operator,heritage:website,old_name,ref:OnroerendErfgoed,contact:facebook,contact:instagram,contact:mobile,toilets:wheelchair:accessible_via,wikidata,diet:halal,diet:vegan,payment:cards,source,name:en,name:nl,website:menu,description,disused:amenity,wikipedia,facebook,image,mapillary,addr:housename,smoking,wikimedia_commons,ramp:wheelchair,mobile,capacity,access,comment,opening_hours:signed,restaurant:type:nl,disused:shop,note,delivery,name:fr,name:el,elevator:width,bar,brewery,microbrewery,reservation,start_date,toilets,drive_through,lgbtq:signed,reservation:phone,reservation:website,strapline,survey:date,toilets:access,toilets:wheelchair:space_front,was:cuisine,was:name,was:opening_hours,was:website,check_date:diet:vegan,diet:kosher:certification,self_service,stars,payment:mastercard,payment:visa,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,opening_hours:kitchen,phone:mobile,diet:kosher,branch,diet:healthy,diet:meat,diet:non-vegetarian,diet:organic,payment:maestro,addr:state,food,air_conditioning,changing_table:location,source:geometry:date,source:geometry:ref,shop,elevator:depth,diet:sugar_free,restaurant,url,name:ar,payment:qr_code,name:de,contact:whatsapp,ref:vatin,website:booking,contact:tiktok,opening_hours:takeaway,building,historic,castle_type,building:architecture,building:levels,roof:levels,house,tourism,height,indoor
node,9689443695,restaurant,Pokkerito,pokebowl burrito sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9702818489,restaurant,Particolare,italian,,2024-09-15,,,,,,,,,,,,,,,"Su-We off; Th 09:30-16:00; Fr,Sa 09:30-17:00",,,,,,,contact@particolare.be,,https://www.particolare.be/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/particolare.antwerpen/,https://www.instagram.com/particolare.antwerpen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9747431918,restaurant,Boëlo,mediterranean,https://www.boena.be,,,,,,,,,,,68,2610,Cederlaan,,,,Wilrijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9776478534,restaurant,Bar Bulot,,https://barbulot.be/,,,,,,,,,+32 3 369 25 96,,41,2000,Lange Gasthuisstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9807240334,restaurant,Dok 54,,https://dok54.be/,,,,,0.09,yes,1,0.9,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9868840608,restaurant,JanYa Thai Wok,thai,https://www.janya.be,,,,,,,,,+32 3 284 79 98,,1,,Wisselstraat,,jan@janya.be,"Mo,Th 17:00-21:30; Fr,Sa 12:00-21:30; Su 17:00-21:00; Tu,We off",,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9889337017,restaurant,Okka,turkish,https://okka.be/,,,,,,,,,+32 3 334 16 61,,,,,,info@okka.be,Su-Fr 09:00-22:00; Sa 09:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,Okka Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مطعم اوكا,,,,,,,,,,,,,,,,,
node,9905649193,restaurant,Nives,breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/nivesantwerpen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9924591781,restaurant,Taverne De Grave,,https://www.tavernedegrave.be,,,,,,,,,+32 3 248 11 41,,186,2018,Van Schoonbekestraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9933415749,restaurant,Salad Bar,,,,,,,0,,2,0.87,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9933415757,restaurant,Tazu,,https://www.tazu.be,,,,,,,,,+32 3 246 46 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10029813105,restaurant,Bohm & Berkel,french,https://www.bohmenberkel.be/,,,,,,,,,+32 468 06 04 34,,3,2000,Hendrik Conscienceplein,,,We-Su 11:00-23:00,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10124858690,restaurant,Little Bún MAS,vietnamese,https://www.bunantwerp.be/little-bun/,,,,,,,0,0.95,,,44,,Sint-Aldegondiskaai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10138037319,restaurant,New Capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10139550226,restaurant,Nuoc Nam,,,,,,,,,,,,,72G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuoc Mam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10170032017,restaurant,Le Pristine,,http://LePristine.be,,,,,,,,,+32 3 376 33 76,,,2000,,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10170036317,restaurant,Album,,https://albumantwerpen.be,,,,,,,,,+32 3 334 88 59,,,2000,,,,Th-Mo 10:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10170170417,restaurant,Mico & Jon,,https://mico-and-jon.com,,,,,,,,,+32 3 711 07 43,,,2000,,,,"Th-Fr 18:30-21:00; Su 12:00-15:00; Sa 12:00-14:00, 18:30-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10171076417,restaurant,Osaka,,,,,no,no,0.47,no,3,2.6,,yes,17,2000,Bollandusstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,osakaantwerp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10188394507,restaurant,Tihamo,kebab,,,,,,,,,,,,131,2900,Paalstraat,,,,Schoten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10257823241,restaurant,Krioyo,,,,,,,,,,,,,107,,Grotesteenweg,,info@krioyo.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/KRIOYOgastronomie/,https://www.instagram.com/krioyo.be/,+32 488 67 78 68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10292046498,restaurant,Schipperskipje,,,,,,,,,,,,,,,,,,"Tu-Fr 11:00-23:00; Sa, Su 12:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10310817249,restaurant,Nuova Era,,,2023-01-06,,,,,,,,+32 3 248 96 20,,3,,Graaf van Hoornestraat,,,"12:00-14:30,17:00-23:00",,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10610872085,restaurant,Flisvos,,https://www.timecircus.be/projecten/flisvos,,,,,,,,,,,21,2000,Kattendijkdok-Oostkaai,yes,,,Antwerpen,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10624994674,restaurant,Komida,,https://www.uantwerpen.be/nl/studentenleven/eten/vestigingen/campus-drie-eiken/,,,,,,,,,,,1,,Universiteitsplein,,,"Mo-Fr 09:00-16:00; Sa,Su,SH off",,,,,,,,,,Gebouw G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Studentenrestaurant op campus Drie Eiken.,,,,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drie Eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10701730486,restaurant,Napoli Schoten,pizza,https://pizzerianapolischoten.be/,,,,,,,,,+32 3 293 03 32,,152,2900,Paalstraat,,,Mo-Su 16:30-23:30,Schoten,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10721869405,restaurant,Takumi Ramen,ramen,https://takumiramennoodles.com/be/antwerp-centraal/,,,,,,,,,+32 3 361 3526,,37,2018,Anneessensstraat,,centraalstation@takumiramen.be,Mo-Sa 12:00-22:00; Su 12:00-21:30,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takumiantwerp3,takumiramenbelgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centraal Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10729671005,restaurant,Beastie Smash,,,2025-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10743236303,restaurant,Belair,,https://www.belair-antwerpen.com,,,,,,,,,+32 468 33 32 03,,1,2100,Luchthavenlei,,info@belair-antwerp.be,Mo-Th 10:00-21:00; Fr-Su 09:00-21:09,Deurne,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10779278336,restaurant,Instroom,international,,,,,,,,,,,,4,2030,Droogdokkenweg,,,"We-Sa 12:00-15:00,18:00-23:00; Su-Tu off",,,,,,,welkom@instroom.academy,,https://instroom.academy/,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Instroom,,+32 493 26 74 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10779278340,restaurant,Vis van A,seafood,https://vis-van-a.be/,,,,,,,,,+32 3 689 72 89,,100,2000,Rijnkaai,,ahoy@vis-van-a.be,"We-Su 08:30-21:00; Mo,Tu off",,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,
node,10780746740,restaurant,Mille Délices Food & Drinks,,,,,,,,,,,+32 3 646 41 94,,242,2020,Abdijstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10799554315,restaurant,Tinsel,,,,,,,0.17,,1,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10856640382,restaurant,Thuy Hanoi,vietnamese,http://thuy-hanoi.be/,,,,,,,,,,,46,2000,Oude Koornmarkt,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10883767312,restaurant,De Mezzanine,regional,https://www.demezzanine.be,,,,,,,,,+32 3 663 17 87,,,2000,,,info@demezzanine.be,"Tu-Fr 12:00-14:30, 17:30-22:00; Sa 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11033975609,restaurant,royal yacht club Belgie (RYCB),Algemene_keuken,,,,,,,,,,,,133,2050,Thonetlaan,,,,antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11042708161,restaurant,Msemen,moroccan;arab,https://msemen.be/,,,,,,,,,+32 484 63 81 28,,34,2000,Hoogstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11048252737,restaurant,Den Haas,,https://www.gasthofdenhaas.be/,,,,,,,,,+32 3 325 30 67,,222;224,,August Van de Wielelei,,info@gasthofdenhaas.be,Tu-Th 11:30-17:00; Fr-Su 11:30-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11055776206,restaurant,Yalla Yalla,lebanese,https://yallayalla.be/,,,,,,,,,,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11056571205,restaurant,el Bife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11074261393,restaurant,Nora's Kitchen,lebanese,https://www.noras-kitchen.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11074286634,restaurant,Petite Renaissance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11074286636,restaurant,Mister Wok,asian,http://www.misterwokantwerpen.be/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11075421394,restaurant,Big Chefs,belgian;turkish,https://www.bigchefs.com.tr/tr-tr/antwerp,,,,,,,,,+32 470 97 62 41,,,,,,,Mo-Th 09:00-23:00; Fr-Sa 09:00-00:00; Su 09:00-23:00,,,,,,,,,,,,0,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,
node,11104576515,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elis burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11104581507,restaurant,Consteau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11105358397,restaurant,Pizza Hut,pizza,,,,,,,,,,,,,,,,,,,,Pizza Hut,Q191615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108241805,restaurant,Delrodah - Funky Soulfood,afghan,https://www.delrobah.be/,,,,,,,,,+32 3 288 50 08,,30,,Sint-Katelijnevest,,info@delrobah.be,Mo-Th 17:00-22:00; Tu off; Fr-Su 17:00-23:00,,,,,,no,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,https://www.facebook.com/people/Delrobah/100086511034570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11110285069,restaurant,Pizzaria Milano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11110287354,restaurant,Pizza Verne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11128444087,restaurant,A Muntagna,,,,,,,,,,,,,,,,,,We-Su 12:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11153777459,restaurant,JEAN sur MER,seafood,https://www.jeansurmer.be/harbor-cafe-antwerpen/,,,no,no,0.19,,1,0.91,+32 3 297 14 88,no,,,,no,info@harborcafe.be,Tu-Su 12:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11155984606,restaurant,Hector Chicken Anvers,chicken,https://hector.be/,,,,,,,,,+32 3 225 05 80,,,2018,,,,Mo-Su 11:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hector.chicken.restaurant,hectorchicken,,,,,,,,Hector Chicken,Hector Chicken,,,,,,,,,,,,,,,,,,,,,Hector Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hector Chicken,,,,,,,,,,,,,,,
node,11160897660,restaurant,Dorothy Tearoom,breakfast;teahouse;lunch,https://dorothy.be/,,,,,,,,,,,5,2000,Hendrik Conscienceplein,,,We-Fr 11:00-19:30; Sa-Su 10:00-20:00,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/dorothyantwerp/,https://www.instagram.com/dorothyantwerp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11178399160,restaurant,Nicoletta,pizza,,,,,,,,,,+32 3 226 44 27,,11,2000,Steenbergstraat,,,"Mo off; Tu-Su 12:00-14:00,17:00-22:00",Antwerpen,,,,,,info@pizzerianicoletta.be,,https://pizzerianicoletta.be/,,,0,,yes,,,,,,,,yes,,,yes,,,,,,,,,,,,ristonicoletta,,+32 496 66 55 77,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+32 496 66 55 77,,,,,,,,,,,,,,
node,11200625846,restaurant,Better than Hungry,asian,https://betterthanhungry.be,,,,,0.09,no,1,0.8,+32 471 69 69 68,no,,,,,,"Mo-Fr 12:00-15:00,17:30-21:30; Sa,Su 12:00-21:30",,,,,,no,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11221431671,restaurant,Diba,,,,,,,,,,,,,107,2020,Abdijstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11228641401,restaurant,MNDY'S,,https://mndys.be/,,,,,,,,,+32 3 353 60 07,,,,,,info@mndys.be,Mo-Th 10:00-20:00; Fr 10:00-21:00; Sa 10:00-20:00,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11275709169,restaurant,And Or,,http://Andorantwerp.com,,,,,,,,,+32 3 283 79 55,,1,2018,Haantjeslei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
